Country;Year;Countryyear;Consttort;Convtort;Politterr;Torture;Homicide;Riot;Constrel;Constfreemov;Freerelig;Freemove;Propright;Secprop;Constfair;Pubtrial;Judindepcor;Judindepinf;Impcourts;Intgrlegal;Profjudg;Proftenure;Confjust;Fairjust;Confpolice;Fairpolice;Constfras;Constass;Union;Memproorg;Memhuman;Memenviron;Constspeech;Constpress;Newsimp;Newspaper;Medinteg;Freeinternet;Meandistrict;Gerryman;Largpavo;Votediff;Herfindex;Seatdiff;Adminhurd;Leg_thresh;Smallpavo;Enep;Ceilings;Funding;Balexleg;Balpowexle;Seatsgov;Judrev;Federalism;Bicameralism;Subexp;Subrev;Leglen;Gov_term;Confgov;Devbehav;Govstab;Cabchange;Antigovact;Violantigov;Mip;Rip;Govdec;Bureau;Discinco;Discexp;Corrup;CPI;LegFOI;Transp;Suffrage;Regprovap;Repturnined;Repturngeag;Repaltined;Repaltgeag;Facilitat;Registr;Meanpart;Eff_DD;Petitions;Demons;Seatperin;No_districts;Dirdem;DD_Quora;Gallagindex;Issuecongr;Constraints;Womrep;Womgov;Minpower;Partreg;Minrep
Serbia;1996;Serbia1996;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;61.82045024;79.15226313;-0.313504;68.8;-4.5;#NV;-0.71069821;4.637418186;#NV;#NV;#NV;0.648629921;0.566074533;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-8.068019811;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;1997;Serbia1997;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;62.51431574;83.17858362;-0.313504;74.3890411;-4.5;#NV;-0.611837449;4.437060012;#NV;#NV;#NV;0.648629921;0.566074533;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-7.673131783;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;1998;Serbia1998;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;64.3034003;93.56017468;-0.334272;88.8;-4.5;#NV;-0.356931761;3.920450211;#NV;#NV;#NV;0.750454023;0.000135545;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-6.654940101;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;1999;Serbia1999;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;64.3034003;93.56017468;-0.334272;88.8;-4.5;#NV;-0.356931761;3.920450211;#NV;#NV;#NV;0.750454023;0.000135545;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-6.654940101;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2000;Serbia2000;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;250;#NV;63.56589375;92.45005883;-0.334272;87.70819672;-4.5;95;-0.482530997;3.877062521;#NV;#NV;#NV;0.750454023;0.000135545;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-6.598371307;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2001;Serbia2001;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;250;#NV;34.31146709;48.41546319;-0.52912;44.4;-4.5;95;-5.464634023;2.156017487;#NV;#NV;#NV;0.409189189;0.001135835;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-4.354475799;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2002;Serbia2002;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;250;#NV;34.31146709;48.41546319;-0.52912;44.4;-4.5;95;-5.464634023;2.156017487;#NV;#NV;#NV;0.409189189;0.001135835;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-4.354475799;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2003;Serbia2003;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;2.8;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;250;#NV;34.72476624;48.87099449;-0.52912;44.88219178;-4.5;95;-5.489308487;2.202893801;#NV;#NV;#NV;0.409189189;0.001135835;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-4.372118945;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2004;Serbia2004;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;2.9;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;250;#NV;72.02501459;89.98269467;-0.208416;88.4;-4.5;95;-7.716178865;6.433481195;#NV;#NV;#NV;0.919946906;0.893483099;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-5.964412893;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2005;Serbia2005;#NV;1;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;2.7;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;1.747131244;#NV;#NV;250;#NV;72.02501459;89.98269467;-0.208416;88.4;-4.5;95;-7.716178865;6.433481195;#NV;#NV;#NV;0.919946906;0.893483099;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;-5.964412893;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Serbia;2006;Serbia2006;1;1;#NV;0;-1.464160701;0;1;1;1;1.5;#NV;#NV;#NV;0;0;2.5;2.8;3.5;1;0.5;28.5;#NV;40.28;3.7;1;1;#NV;4.48;1.97;2.38;1;1;0.02890613;1.484166173;0.704958383;#NV;250;3;72.02501459;89.98269467;-0.208416;88.4;-4.5;95;-7.716178865;6.433481195;1;2;87.5;0.919946906;0.893483099;2;#NV;#NV;#NV;#NV;4;3;29.8;73.88927907;#NV;-1;0;0;4;5;#NV;2;1;1;2;#NV;3;#NV;11;#NV;-3.5559066;-4.961382;-20.19399;-11.43557917;#NV;1;48.69;0;29.251377;23.1677456;2.541724698;0;1;1;-5.964412893;#NV;4;7.9;#NV;2.666666667;1;0.9827954
Serbia;2007;Serbia2007;1;1;3;1;-2.21;0;1;1;1;2;#NV;#NV;#NV;1;1;2.8;3.1;3.5;1;#NV;28.5;#NV;38.52;4.1;1;1;29.1;4.72;2.68;2.52;1;1;0.026343745;2.167557917;0.703859821;#NV;250;3;70.98633302;93.79035707;-0.219584;92.9369863;-4.5;95;-0.769884059;5.626824491;1;2;87.5;0.969841026;0.339699771;2;#NV;#NV;16.8999;12.1253;4;3;28.4;73.88927907;87.18487395;-1;0;0;4;5;#NV;2;1;1;2;3.4;3;#NV;11;100;-3.2024014;-4.961382;-20.19399;-11.23480216;#NV;1;54.63;0;29.600159;22.8624214;2.542460618;0;2;0;-4.222654571;#NV;4;7.9;#NV;2.166666667;1;0.9883381
Serbia;2008;Serbia2008;1;1;3;1;#NV;0;1;1;1;2;#NV;#NV;#NV;1;0;3;3;3.5;1;#NV;28.5;#NV;36.76;4.3;1;1;#NV;4.96;3.39;2.66;1;1;0.026332535;2.584956289;0.689888822;#NV;250;3;64.39084797;91.98022576;-0.287648;91.40218579;-4.5;95;-0.397707052;4.390283804;1;2;87.5;0.878973886;0.533182775;2;#NV;#NV;#NV;#NV;4;3;27;73.88927907;100;-1;0;0;4;5;#NV;2;1;1;2;3.4;3;#NV;11;100;-2.8488962;-4.961382;-20.19399;-11.03402515;#NV;1;64.735;0;29.948941;22.5570972;2.561219026;0;2;0;-2.366582149;73.3540193;4;20.4;#NV;2.166666667;1;0.9712772
Serbia;2009;Serbia2009;1;1;3;1;#NV;0;1;1;1;2;40;#NV;#NV;1;0;2.8;2.6;3.5;1;#NV;28.5;#NV;35;4;1;1;#NV;5.2;4.1;2.8;1;1;0.045853622;1.775760514;0.692157604;4;250;3;60.74778166;90.84812635;-0.287648;90.4;#NV;95;-0.414712942;3.727045866;1;2;87.5;0.878973886;0.533182775;2;#NV;#NV;#NV;#NV;4;3;25.6;73.88927907;100;0;0;0;4;5;#NV;2;1;1;2;3.5;3;#NV;11;100;-2.495391;-4.961382;-20.19399;-10.83324813;#NV;1;64.735;0;30.297723;22.251773;2.576811664;0;2;0;-1.388206741;73.3540193;4;21.6;17;2;1;0.9712772
Serbia;2010;Serbia2010;1;1;3;1;-1.2;0;1;1;1;1;40;#NV;#NV;1;0;2.5;2.6;3.5;1;#NV;28.30656455;#NV;37.67193297;4;1;1;27.9;#NV;#NV;#NV;1;1;0.031222885;1.645509528;0.681004312;4;250;3;60.74778166;90.84812635;-0.287648;90.4;#NV;95;-0.414712942;3.727045866;1;2;87.5;0.878973886;0.533182775;2;#NV;#NV;#NV;#NV;4;3;29.21658605;#NV;100;0;0;0;4;5;#NV;2;1;1;2;3.5;3;#NV;11;100;-2.320060673;-4.41519708;#NV;-10.91889291;#NV;1;64.735;0;#NV;#NV;2.591449936;0;2;0;-1.388206741;73.3540193;4;21.6;#NV;2;1;0.9712772
Serbia;2011;Serbia2011;1;1;3;1;-1.3;-2;1;1;1;1;40;#NV;#NV;1;1;2.4;2.55;3.5;1;#NV;28.11312909;#NV;40.34386595;3.9;1;1;#NV;#NV;#NV;#NV;1;1;0.023632679;1.645509528;0.682736945;4;250;3;60.74778166;90.84812635;-0.287648;90.4;#NV;95;-0.414712942;3.727045866;1;2;87.5;0.878973886;0.533182775;2;#NV;#NV;#NV;#NV;4;3;32.83317211;#NV;100;-1;-1;0;4;5;#NV;2;1;1;2;3.3;3;#NV;11;100;-2.144730345;-3.86901216;#NV;-11.00453768;#NV;1;64.735;0;#NV;#NV;2.591449936;0;2;0;-1.388206741;71.77434963;4;22;18.2;2;1;0.9712772
Serbia;2012;Serbia2012;1;1;3;1;-1.2;0;1;1;1;2;40;#NV;#NV;1;1;2.4;2.55;3.5;#NV;#NV;27.91969364;#NV;43.01579892;4;1;1;#NV;#NV;#NV;#NV;1;1;0.031320825;1.782635322;0.654467547;4;250;3;69.99126638;95.49265942;-0.205504;95.12131148;#NV;95;-0.377475818;5.471592729;1;2;87.5;0.831265677;3.58784E-05;2;#NV;#NV;#NV;#NV;4;3;36.44975816;#NV;94.1089838;-1;0;0;4;5;#NV;2;1;1;2;3.9;3;#NV;11;100;-1.969400018;-3.32282724;#NV;-11.09018245;0;1;52.015;0;#NV;#NV;2.591449936;0;2;0;-4.117754029;87.22943952;4;33.2;#NV;2;1;0.9848673
Serbia;2013;Serbia2013;1;1;3;1;-1.5;0;1;1;1;2;40;#NV;#NV;1;1;2.6;2.5;3.5;#NV;#NV;27.72625819;#NV;45.68773189;4;1;1;#NV;#NV;#NV;#NV;1;1;0.028129093;1.508383734;0.570262389;4;250;3;74.84409586;97.93103928;-0.205504;97.6;#NV;95;-0.357926327;6.387479832;1;2;87.5;0.831265677;3.58784E-05;2;#NV;#NV;#NV;#NV;4;3;40.06634422;#NV;94.1089838;0;-1;0;4;5;#NV;2;1;1;2;4.2;3;#NV;11;100;-1.794069691;-2.77664232;#NV;-11.17582723;0;1;52.015;0;#NV;#NV;2.591449936;0;2;0;-5.550766356;87.22943952;4;33.2;22.22;2;1;0.9848673
Serbia;2014;Serbia2014;1;1;3;1;-1.33;-1;1;1;1;2;40;#NV;#NV;1;1;2.6;2.5;3.5;#NV;#NV;27.53282273;#NV;48.35966487;3.8;1;1;#NV;#NV;#NV;#NV;1;1;0.020288501;1.508383734;0.563988596;4;250;3;55.0664234;70.86074859;-0.442144;63.15835616;#NV;95;-0.62987036;4.123516458;1;2;87.5;0.528493399;3.58784E-05;2;#NV;#NV;#NV;#NV;4;3;43.68293027;#NV;100;-1;-7;0;4;5;#NV;2;1;1;2;4.1;3;#NV;11;100;-1.618739364;-2.2304574;#NV;-11.261472;0;1;49.675;0;#NV;#NV;2.591449936;0;2;0;-9.723197554;87.22943952;4;34;22.22;2;1;0.9848673
Serbia;2015;Serbia2015;1;1;3;1;-1.13;-1;1;1;1;2;45;#NV;#NV;1;1;2.6;2.65;3.5;#NV;#NV;29.61055959;#NV;48.46919346;3.8;1;1;#NV;#NV;#NV;#NV;1;1;0.014409785;#NV;0.543733095;4;250;3;50.03704965;63.97689459;-0.442144;54.4;#NV;95;-0.699024513;3.547800686;1;1;87.5;0.528493399;3.58784E-05;2;#NV;#NV;#NV;#NV;4;3;43.74959527;#NV;100;0;0;0;4;5;#NV;2;1;1;2;4;3;#NV;11;100;#NV;#NV;#NV;#NV;0;1;49.675;0;#NV;#NV;3.523419464;0;2;0;-10.78422817;87.22943952;4;34;22.2;2;1;#NV
Serbia;2016;Serbia2016;1;1;3;2;-123;0;1;1;1;2;50;#NV;#NV;1;0;2.8;2.7;3.5;#NV;#NV;31.68829644;#NV;48.57872205;3.7;1;1;#NV;#NV;#NV;#NV;1;1;0.010193182;1.558645452;0.545838954;4;250;3;50.21446992;62.32349412;-0.309792;57.70491803;#NV;95;-0.522991933;3.558624802;1;1;87.5;0.610394444;0.009448302;2;#NV;#NV;#NV;#NV;4;3;43.81626028;#NV;100;-1;-2;0;4;5;#NV;2;1;1;2;4.2;3;#NV;11;100;#NV;#NV;#NV;#NV;0;1;51.165;0;#NV;#NV;3.542376027;0;2;0;-4.712139112;65.41481823;4;34;26.3;2;1;#NV
Serbia;2017;Serbia2017;1;1;3;1;-94;-1;1;1;1;2;50.3;#NV;#NV;1;1;2.8;4;3.5;#NV;#NV;33.7660333;#NV;48.68825064;3.9;1;1;#NV;#NV;#NV;#NV;1;1;0.010881609;0.970845509;0.492789471;4;250;3;50.29473148;61.57552724;-0.309792;59.2;#NV;95;-0.443358148;3.563521426;1;1;87.5;0.610394444;0.009448302;2;#NV;#NV;#NV;#NV;4;3;43.88292528;#NV;100;#NV;-2;0;4;5;#NV;2;1;1;2;4.1;3;#NV;11;100;#NV;#NV;#NV;#NV;0;1;55.215;0;#NV;#NV;3.56081835;0;2;0;-1.965241682;65.41481823;4;34.4;#NV;2;1;#NV
Slovakia;1990;Slovakia1990;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Slovakia;1991;Slovakia1991;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Slovakia;1992;Slovakia1992;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Slovakia;1993;Slovakia1993;2;1;4;1;-2.065882883;0;1;1;2;2;#NV;#NV;2;1;1;4.05;#NV;5.666666667;1;0;41.07682403;#NV;33.65;#NV;1;1;70.65;6.778169014;0.3;6.766666667;1;1;#NV;3.756150697;0.674004902;#NV;150;2;62.73959547;77.44110999;-0.313866667;70;#NV;95;-7.42483203;5.440155113;0;2;91.66666667;0.696397805;0.11984516;2;0;0;7.700562405;5.868149039;4;3;34.7639485;91.15456;28.72340426;-1;0;0;5.666666667;5;#NV;3;0;0;4.666666667;#NV;0;5.384615385;9;#NV;#NV;-0.349419;#NV;-11.7463035;3;1;#NV;0;#NV;20.192308;#NV;1.079181246;2;0.5;-10.15363608;84.85312925;3;#NV;#NV;2;1;0.9578258
Slovakia;1994;Slovakia1994;2;1;4;2;-1.982308829;0;1;1;2;2;#NV;#NV;2;1;1;4.05;#NV;6;1;0;41.07682403;#NV;33.65;#NV;1;1;64.182;6.778169014;0.3;6.766666667;1;1;0.053163791;3.927215604;0.637367353;#NV;150;2;63.32370667;76.93319185;-0.226577778;70.33972603;#NV;95;-6.909662623;5.535881029;0;2;91.66666667;0.809730864;0.5;2;0;0;7.775155342;5.856586305;4;3;34.7639485;91.15456;64.70296652;-1;0;0;6;5;#NV;3;0;0;4;#NV;0;5.384615385;9;100;#NV;-0.349419;#NV;-11.7463035;3;1;75.41;0.301029996;#NV;20.192308;2.853788976;0.602059991;2;0.5;-8.975747711;55.81353741;3;14.7;#NV;2;1;0.9621
Slovakia;1995;Slovakia1995;2;1;4;1;-2.14;0;1;1;2;1;70;#NV;2;1;1;4.05;#NV;6;1;0;42.02151895;#NV;35.32;#NV;1;1;56.061;6.643422618;0.74;6.153333333;1;1;0.048988058;3.728786004;0.637360188;#NV;150;2;65.03207489;75.44766782;-0.226577778;71.33333333;#NV;95;-5.402930594;5.8158536;0;2;91.66666667;0.809730864;0.5;2;0;0;7.777034641;5.729879374;4;3;36.46134891;89.25981419;64.70296652;0;0;0;6;5;#NV;3.25;0;0;4;#NV;0;5.384615385;9;100;-1.484824;-0.610559;-6.014792;-11.6212543;3;1;75.41;0;35.328754;18.5449304;2.80291159;0.602059991;2;0.5;-5.530740877;55.81353741;3;14.7;13;2;1;0.9621
Slovakia;1996;Slovakia1996;2;1;4;1;-2.05;0;1;1;2;2;50;#NV;2;1;1;4.05;#NV;5.416666667;1;0;42.96621386;#NV;36.99;#NV;1;1;47.828;6.508676222;1.18;5.54;1;1;0.054770772;3.535677686;0.637641331;#NV;150;2;65.03207489;75.44766782;-0.226577778;71.33333333;#NV;95;-5.402930594;5.8158536;0;2;91.66666667;0.809730864;0.5;2;0;0;7.549497231;6.017981439;4;3;38.15874933;87.36506839;64.70296652;0;0;0;6;5;#NV;3.5;0;0;3.583333333;#NV;0;5.384615385;9;100;-1.484824;-0.871699;-6.014792;-11.4962051;3;1;75.41;0;35.328754;16.8975528;2.80291159;0.602059991;2;0.5;-5.530740877;53.83940384;3;14.7;15;2;1;0.9621
Slovakia;1997;Slovakia1997;2;1;4;1;-2.59;0;1;1;2;2;50;#NV;2;1;1;4.05;#NV;5;1;0;43.91090878;#NV;38.66;#NV;1;1;41.969;6.373929825;1.62;4.926666667;1;1;0.064024484;3.715239522;0.636822382;#NV;150;2;65.03207489;75.44766782;-0.226577778;71.33333333;#NV;95;-5.402930594;5.8158536;0;2;91.66666667;0.809730864;0.5;2;0;0;7.998934152;5.821898104;4;3;39.85614974;85.47032258;64.70296652;0;0;0;6;5;#NV;3.291666667;0;0;3;#NV;0;5.384615385;9;100;-1.484824;-1.132839;-6.014792;-11.3711559;3;1;75.41;0.602059991;35.328754;15.2501752;2.80291159;0.602059991;2;0.5;-5.530740877;53.83940384;3;14.7;#NV;2;1;0.9621
Slovakia;1998;Slovakia1998;2;1;4;1;-2.374478658;0;1;1;2;2;50;#NV;2;1;1;4.05;4.26;5;1;0;44.85560369;#NV;40.33;3.2;1;1;36.161;6.239183429;2.06;4.313333333;1;1;0.062672671;3.524616758;0.70981705;#NV;150;2;67.14858557;81.79369205;-0.210311111;78.77442922;#NV;95;-6.097928012;5.684870125;0;2;91.66666667;0.953435201;0.018203065;2;0;0;7.78267254;5.349758578;4;3;41.55355016;83.57557678;99.45017182;-1;0;0;6;5;#NV;3;0;0;3.166666667;#NV;0;5.384615385;10;93.6093;-1.484824;-1.393979;-6.014792;-11.2461067;3;1;84.25;0.301029996;35.328754;13.6027976;2.80291159;0;2;0.5;-4.830804713;84.16059616;3;12.7;19;2;1;0.961628
Slovakia;1999;Slovakia1999;2;1;3;1;-2.613475338;0;1;1;2;1.5;50;#NV;2;1;1;4.19;4.67;5;1;0;45.8002986;#NV;42;4.19;1;1;34.166;6.104437033;2.5;3.7;1;1;0.057547229;4.2631158;0.771884844;#NV;150;2;72.99626456;99.32703734;-0.210311111;99.33333333;#NV;95;-8.018127064;5.322977636;0;2;75;0.953435201;0.018203065;2;0;0;6.973602466;4.616267629;4;3;43.25095057;81.68083097;99.45017182;-1;0;0;6;5;#NV;3;0;0;4;#NV;0;5.384615385;10;93.6093;-1.484824;-1.655119;-6.014792;-11.1210575;3;1;79.835;0;35.328754;11.95542;2.80291159;0;2;0.5;-2.896960467;84.16059616;3;12.7;19;4;1;0.961628
Slovakia;2000;Slovakia2000;2;1;3;0;-2.653681073;0;1;1;2;1.5;50;#NV;2;1;1;4;4.1062;4.583333333;1;0;40.6474039;#NV;39.57817258;3.5;1;1;32.272;5.376665725;#NV;3.551139487;1;1;0.057783747;5.38161196;0.79468721;#NV;150;2;72.99626456;99.32703734;-0.210311111;99.33333333;#NV;95;-8.018127064;5.322977636;0;2;75;0.953435201;0.018203065;2;0;0;5.73184517;4.960178454;4;3;39.28878629;#NV;99.45017182;0;0;0;6;5;#NV;3;0;0;4;#NV;0;5.384615385;10;93.6093;-1.968164695;-2.2487975;-7.083978037;-11.24897553;3;1;79.835;0.301029996;32.79754174;10.21763885;2.788835511;0;2;0.5;-2.896960467;84.16059616;3;12.7;19;4;1;0.961628
Slovakia;2001;Slovakia2001;2;1;3;1;-2.398259867;0;1;1;0;1.5;50;4.923076923;2;1;1;4;3.064516068;4;1;0;35.49450919;3.076923077;37.15634516;#NV;1;1;30.508;4.648894417;#NV;3.402278975;1;1;0.056177491;3.904167922;0.794090345;#NV;150;2;72.99626456;99.32703734;-0.210311111;99.33333333;#NV;95;-8.018127064;5.322977636;0;2;75;0.953435201;0.018203065;2;0;0;6.111621024;5.581014283;4;3;35.32662202;#NV;99.45017182;0;0;0;6;5;4.307692308;3;0;0;3.75;#NV;3;5.384615385;10;93.6093;-2.451505391;-2.842476;-8.153164074;-11.37689357;3;1;79.835;0;30.26632947;8.479857699;2.788835511;0;2;0.5;-2.896960467;83.50661269;3;12.7;19;4;1;0.961628
